matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,playOrder.0,playOrder.1,playOrder.2,playOrder.3,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.0,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,questionRound.0.question.3.wrongAnswer.0,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,questionRound.0.question.0.wrongAnswer.0,questionRound.0.question.0.wrongAnswer.1,questionRound.0.question.0.wrongAnswer.2,questionRound.0.question.0.wrongAnswer.3,questionRound.0.question.0.wrongAnswer.4,questionRound.0.question.0.wrongAnswer.5,questionRound.0.question.0.wrongAnswer.6,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.1.wrongAnswer.2,questionRound.0.question.1.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.5.wrongAnswer.4,questionRound.0.question.5.wrongAnswer.5,questionRound.0.question.5.wrongAnswer.6,questionRound.0.question.5.wrongAnswer.7,questionRound.0.question.5.wrongAnswer.8,questionRound.0.question.5.wrongAnswer.9,questionRound.0.question.5.wrongAnswer.10,questionRound.0.question.5.wrongAnswer.11,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
6,0,2,8,22,SIMULTANEOUS,Red,3,0,30419,0,0,1,0,1,3,2,0,0,3,1,2,0,0,608,4774,0,1,390,5772,0,3,249,6381,0,2,515,6817,0,0,312,7488,0,1,421,7925,0,0,359,8471,0,1,266,8954,0,0,2386,10468,0,1,1856,12995,2,0,219,16005,2,2,749,16489,2,0,343,17737,2,2,1545,18501,0,0,94,20498,0,1,328,20810,2,2,93,21637,2,0,109,21933,,,,2,1,94,22432,2,3,156,22744,2,1,905,23181,2,0,109,24414,2,2,156,24726,2,1,94,25256,2,0,109,25537,2,1,249,26161,0,0,265,27081,,0,1,171,27487,0,3,109,27908,0,2,234,28220,0,0,234,28688,0,1,172,29031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2,9,34,SIMULTANEOUS,Orange,1,0,55629,0,0,1,0,1,3,2,0,0,3,1,2,1,0,219,4758,1,1,171,5133,1,2,124,5523,1,3,453,5772,1,2,125,6365,1,3,109,6615,1,1,109,6880,1,0,375,7129,1,1,234,7675,1,2,3526,8143,3,0,109,14742,3,1,234,15054,3,2,265,15507,3,3,343,15928,3,2,608,16443,3,0,109,17332,3,1,172,17597,0,0,109,18892,,,,0,1,203,19266,0,2,141,19687,0,3,390,20046,0,0,234,20873,0,1,250,21278,0,0,125,21762,0,1,125,22121,0,0,78,22495,0,2,78,22776,,0,3,140,23026,3,0,156,25865,3,2,437,26255,3,1,109,26941,3,3,437,27269,3,0,125,28064,3,2,328,28392,3,1,93,29968,3,2,312,30280,1,1,437,34382,1,3,686,35022,1,0,156,36270,1,1,203,36722,1,0,109,37206,1,2,156,37455,1,3,187,37830,0,0,109,41964,0,1,156,42291,0,2,93,42666,0,3,125,42993,3,0,483,47034,3,0,109,47580,3,2,359,47970,3,0,110,49077,3,1,109,49374,3,3,156,49701,3,2,297,50044,1,1,125,51854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,297,52228,1,2,218,52759,1,3,124,53274,1,1,109,53882,1,0,375,54334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,1,10,SIMULTANEOUS,Orange,3,0,16504,0,1,0,0,2,1,0,3,1,3,2,0,1,0,468,4009,1,2,702,4867,1,0,670,6349,1,2,733,7628,1,0,920,8985,1,2,1077,10482,1,0,640,11964,1,2,702,12947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,5,8,SIMULTANEOUS,Red,2,0,33336,0,1,0,0,2,1,0,3,1,3,2,0,3,0,374,2574,3,1,249,3167,3,2,187,3619,3,3,296,3978,3,2,297,4477,3,3,140,4914,3,0,172,5288,3,1,281,5725,3,2,1170,6224,3,3,218,7566,3,0,203,7956,3,0,203,8330,3,1,249,8736,3,2,4742,9204,3,3,359,14523,3,2,453,15178,3,2,265,20108,3,0,296,21777,,,,3,1,546,22245,3,3,187,22947,3,2,671,23337,3,1,125,24304,3,3,218,24585,3,2,125,25022,3,0,172,25318,1,0,343,26192,1,1,218,26769,,1,2,172,27237,1,3,358,27565,1,2,1279,28189,3,1,202,31574,3,3,312,31948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,8,20,SIMULTANEOUS,Green,1,1,57594,0,1,0,0,2,1,0,3,1,3,2,0,0,0,296,3760,0,1,296,4212,0,3,203,4711,0,2,421,5164,0,0,172,5803,0,1,187,6115,0,3,343,6490,0,0,172,7020,0,1,218,7348,0,2,156,7800,0,3,328,8112,0,0,125,8689,0,1,1107,8939,0,0,141,10155,0,1,2667,10374,3,0,141,15615,3,2,328,15974,3,0,156,16458,,,,0,1,296,17082,0,0,125,17721,0,1,203,17955,3,2,2044,18969,1,0,530,21481,1,1,187,22120,1,2,110,22541,1,3,156,22775,1,0,109,23353,,1,1,125,23571,3,0,78,24445,3,1,171,24866,3,3,187,25256,3,1,172,25786,3,3,218,26223,3,0,359,26816,3,1,188,27299,0,0,187,28719,0,1,296,29062,0,2,124,29624,0,3,1185,29858,0,3,125,31199,0,2,156,31511,0,3,203,31792,0,1,141,32369,0,0,156,32634,3,0,281,35473,3,1,1326,35910,3,0,124,37455,3,2,125,37798,3,3,437,38219,3,0,140,38968,3,1,188,39295,3,2,125,39748,3,3,156,40029,3,0,156,44365,1,1,63,45769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,312,46034,1,1,125,46487,1,3,94,46783,1,2,140,47111,1,2,125,47859,1,2,156,48125,1,3,187,48343,1,2,156,48733,1,3,218,49061,3,1,140,49981,3,3,297,50355,3,1,125,50823,3,2,93,51947,3,2,94,52243,3,0,124,52493,3,1,156,52742,3,1,702,53662,0,0,156,55394,0,2,624,55753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,10,8,SIMULTANEOUS,Blue,0,0,24913,0,1,0,0,2,1,0,3,1,3,2,0,2,0,858,4946,2,1,655,6131,2,2,999,7020,2,0,1747,8253,2,2,421,14212,2,3,655,14758,2,2,1450,15507,1,0,1560,17722,1,2,1341,19438,1,0,562,20904,1,2,171,21544,1,1,172,21996,1,3,999,22417,1,1,484,23665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,2,20,SIMULTANEOUS,Green,1,1,48468,0,1,1,1,2,1,0,3,1,3,2,0,0,0,624,5085,0,1,297,6021,0,2,531,6676,0,3,437,7503,0,2,344,8314,3,0,453,11278,3,1,343,12105,3,2,624,12854,3,3,141,14195,1,0,1794,21621,1,1,515,23742,1,2,951,24819,1,3,1170,26114,1,2,530,27596,1,3,1154,28485,1,2,4119,29982,1,3,780,34428,3,1,1139,37626,,,,3,3,468,39155,3,1,1903,39904,0,0,951,42556,0,2,1201,44038,0,1,453,45535,0,3,359,46284,0,2,702,46939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,6,18,SIMULTANEOUS,Red,2,1,19874,0,1,1,1,2,1,0,3,1,3,2,0,3,0,733,2605,3,1,312,3603,3,2,437,4133,3,3,421,4851,3,2,125,5771,3,3,125,6239,1,0,280,10592,1,1,250,11153,1,2,281,11652,1,2,171,12152,1,3,281,12526,1,2,110,13914,1,3,94,14304,1,0,156,14726,1,1,203,15162,1,2,218,15568,1,3,203,16005,3,1,219,17190,,,,3,3,344,17658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,7,20,SIMULTANEOUS,Blue,0,0,63022,0,1,1,1,2,1,0,3,1,3,2,0,2,0,515,3323,2,2,281,4087,2,3,296,4602,2,1,187,5132,0,0,250,7425,0,2,265,7878,0,3,281,8330,0,1,343,8783,0,2,234,9531,0,0,94,9999,0,1,156,10265,0,3,93,10608,0,2,172,10873,2,1,437,14008,2,0,202,14664,2,3,437,15022,2,0,375,15724,2,2,359,16442,,,,2,3,141,17050,2,3,124,17862,2,2,296,18174,2,1,171,18642,2,0,234,19016,2,3,234,19515,2,0,140,20155,2,1,296,20701,2,0,531,26597,,2,2,218,27424,2,3,125,27876,2,1,172,28204,0,0,187,33399,0,2,171,33789,0,3,141,34116,0,1,140,34413,3,0,1060,35271,3,2,328,36534,3,3,265,37018,3,1,811,37439,1,0,234,39280,1,2,265,39670,1,3,172,40075,1,1,406,40434,1,3,281,41089,1,2,202,41511,1,3,94,41885,1,2,655,43055,3,1,266,45332,3,3,312,45847,3,1,125,46658,3,0,281,47033,3,1,156,47922,3,0,327,48250,0,0,561,51588,3,3,234,54240,3,1,156,54661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1264,57157,0,2,405,58608,2,1,266,61150,2,3,265,61712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,11,18,SIMULTANEOUS,Orange,3,1,67921,0,1,1,1,2,1,0,3,1,3,2,0,1,0,328,4524,1,1,219,5101,1,3,187,5554,1,2,1108,5959,1,2,140,7956,1,0,93,8393,1,1,94,8689,1,3,78,9032,1,2,1997,9422,2,0,250,11887,2,1,187,12355,2,3,156,12745,2,2,328,13135,2,0,1123,13775,0,0,297,15584,0,1,250,16442,0,3,156,16910,0,2,187,17269,,,,0,1,1482,17909,3,2,234,20124,3,3,312,20592,3,1,141,21122,3,0,312,21512,3,2,717,22542,1,0,187,23883,1,1,561,24289,1,0,468,25069,,1,2,328,25864,1,3,156,26488,3,0,546,28875,3,1,624,29889,3,2,546,30825,3,3,873,31652,3,1,1981,32728,3,3,156,35957,3,1,843,36316,0,1,187,38266,0,3,249,38672,0,2,530,39280,0,0,187,40029,0,1,2340,40388,3,3,109,43367,3,2,1638,43679,3,1,343,45458,3,2,187,46019,3,0,296,46316,3,3,156,46893,3,2,234,48687,1,0,359,49560,1,1,249,50044,1,3,156,50496,1,2,452,50871,3,1,390,51994,3,0,203,52571,3,1,421,52992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,296,54022,0,2,281,55067,0,3,234,55504,2,1,561,57220,2,3,453,58015,2,2,1217,58764,2,3,312,60230,2,0,593,60823,2,3,577,61759,2,1,655,63740,1,0,93,65628,1,1,125,65955,1,3,78,66377,1,2,78,66767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,2,0,7,SIMULTANEOUS,Green,1,0,38080,0,0,0,1,2,1,0,3,1,3,2,0,0,0,390,3635,0,2,578,4243,3,0,296,8159,3,2,2621,8674,1,0,952,12636,1,2,951,13822,3,1,218,15335,3,3,499,15772,3,1,218,16505,3,0,156,16895,3,2,468,17254,1,2,1544,19282,1,0,405,21123,1,1,140,21700,1,3,546,22105,1,2,203,22823,1,0,655,25740,0,0,359,26941,,,,0,2,1950,27503,3,0,218,30327,3,2,1264,30732,0,1,717,32823,0,3,452,33681,0,1,187,34227,0,0,125,34570,0,2,405,34929,0,1,328,35771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,2,3,24,SIMULTANEOUS,Orange,3,1,7083,0,0,0,1,2,1,0,3,1,3,2,0,1,2,78,2481,1,3,78,2793,1,0,93,3183,1,1,78,3526,1,2,78,4243,1,3,94,4649,1,2,94,5023,1,3,93,5367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,2,4,26,SIMULTANEOUS,Blue,0,0,15896,0,0,0,1,2,1,0,3,1,3,2,0,2,0,437,6801,2,1,312,7831,2,2,140,8502,2,3,171,9204,2,1,156,9812,2,0,234,10249,2,1,156,10717,2,3,124,11154,2,2,375,11559,2,3,172,12183,2,1,218,12698,2,0,234,13166,2,2,125,13774,2,3,327,14149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,2,9,18,SIMULTANEOUS,Red,2,0,32510,0,0,0,1,2,1,0,3,1,3,2,0,3,0,109,3666,3,1,94,4087,3,2,78,4430,3,3,359,4695,1,0,1435,7269,1,1,140,8876,1,2,125,9266,1,3,312,9609,1,2,93,10093,1,3,93,10327,1,1,266,10576,1,0,297,11013,1,2,109,11809,1,3,297,12058,1,0,141,12573,1,1,188,12916,3,1,250,16754,3,3,234,17222,,,,3,2,203,17721,3,0,172,18189,3,1,219,18579,3,2,156,19125,3,1,125,20607,3,3,468,21013,3,1,140,21684,3,1,343,24928,3,0,78,25505,,3,2,78,25786,3,3,405,26395,3,1,219,27034,3,0,203,27455,3,2,218,28610,3,3,94,29015,3,1,109,29281,3,0,343,29577,3,1,141,30076,3,3,250,30435,3,2,483,30872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,5,32,SIMULTANEOUS,Green,3,1,10186,0,0,1,1,0,2,3,1,3,2,1,0,2,0,1186,1965,2,1,390,3494,2,2,219,4102,2,3,312,4461,2,0,562,5038,2,1,531,6099,2,2,172,6770,2,3,327,7098,2,0,281,7753,2,1,390,8548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,6,30,SIMULTANEOUS,Orange,2,0,13010,0,0,1,1,0,2,3,1,3,2,1,0,0,0,281,3011,0,1,218,3541,0,2,234,4056,0,3,374,4524,0,2,171,5273,2,0,406,7737,2,1,265,8424,2,2,297,8985,2,3,453,9500,0,0,187,11263,0,2,359,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
