matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,action-of-Subject-4,action-of-Subject-5,playOrder.0,playOrder.1,playOrder.2,playOrder.3,playOrder.4,playOrder.5,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,displayOrder.4,displayOrder.5,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.0.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.1.wrongAnswer.2,questionRound.0.question.1.wrongAnswer.3,questionRound.0.question.1.wrongAnswer.4,questionRound.0.question.1.wrongAnswer.5,questionRound.0.question.1.wrongAnswer.6,questionRound.0.question.1.wrongAnswer.7,questionRound.0.question.1.wrongAnswer.8,questionRound.0.question.1.wrongAnswer.9,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.3.wrongAnswer.0,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.3.wrongAnswer.2,questionRound.0.question.3.wrongAnswer.3,questionRound.0.question.3.wrongAnswer.4,questionRound.0.question.3.wrongAnswer.5,questionRound.0.question.3.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.7,questionRound.0.question.3.wrongAnswer.8,questionRound.0.question.4.wrongAnswer.2,questionRound.0.question.4.wrongAnswer.3,questionRound.0.question.4.wrongAnswer.4,questionRound.0.question.4.wrongAnswer.5,questionRound.0.question.4.wrongAnswer.6,questionRound.0.question.0.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.5.wrongAnswer.0,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.7,questionRound.0.question.2.wrongAnswer.8,questionRound.0.question.2.wrongAnswer.9,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.5.wrongAnswer.4,questionRound.0.question.5.wrongAnswer.5,questionRound.0.question.5.wrongAnswer.6,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,questionRound.0.question.11.answer
4,0,1,8,10,SIMULTANEOUS,PURPLE,2,1,17518,1,0,1,1,0,1,1,2,4,5,3,0,1,2,4,5,3,0,2,0,110,2932,2,1,78,3463,2,2,125,3931,2,3,125,4305,2,0,94,4851,2,1,109,5163,2,2,109,5600,2,3,156,5943,2,0,109,6552,2,1,109,6864,2,2,109,7254,2,3,109,7581,3,0,94,9297,3,1,141,9749,3,2,156,10280,3,3,156,10732,3,2,94,11434,3,3,109,11793,3,0,141,12136,3,0,172,12604,3,1,187,13072,2,0,109,15927,2,1,78,16301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,9,36,SIMULTANEOUS,Blue,1,0,17924,1,0,1,1,0,1,1,2,4,5,3,0,1,2,4,5,3,0,1,0,94,3166,1,1,78,3603,1,3,78,3978,1,2,94,4352,1,1,78,5070,1,2,62,5522,2,0,93,9235,2,1,63,9640,2,3,78,9968,2,2,94,10311,1,0,94,13353,1,1,63,13930,1,2,78,14679,1,2,94,16863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,11,28,SIMULTANEOUS,Green,0,1,9780,1,0,1,1,0,1,1,2,4,5,3,0,1,2,4,5,3,0,0,0,172,3057,0,1,203,3728,0,2,156,4243,0,3,343,4695,0,0,359,5272,0,1,187,5818,0,2,187,6239,0,3,141,6660,0,0,172,7144,0,1,140,7503,0,2,125,7908,0,3,297,8267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,40,SIMULTANEOUS,MAROON,2,0,23572,1,1,0,0,1,0,0,4,5,1,3,2,0,4,5,1,3,2,1,1,78,6162,1,0,218,6584,1,1,141,6989,1,2,218,7364,1,3,390,7769,1,1,3152,8424,1,1,905,15195,1,1,2169,18252,2,1,234,21513,2,3,281,21965,2,1,234,22558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,1,38,SIMULTANEOUS,Blue,5,0,8096,1,1,0,0,1,0,0,4,5,1,3,2,0,4,5,1,3,2,5,0,109,2902,5,1,312,3229,5,3,94,3806,5,2,452,4103,5,0,93,4696,5,1,297,4976,5,3,156,5429,5,2,343,5741,5,0,94,6271,5,1,328,6505,5,0,109,7051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,2,22,SIMULTANEOUS,Green,3,1,23946,1,1,0,0,1,0,0,4,5,1,3,2,0,4,5,1,3,2,3,0,171,2060,3,1,156,2465,3,3,93,2871,3,2,281,3183,3,0,109,3682,3,1,109,3994,3,3,78,4337,3,2,62,4618,3,0,187,4852,3,2,78,5320,3,3,78,5632,3,1,63,5881,3,0,62,6100,3,2,63,6349,4,0,156,7114,4,1,78,7566,4,3,47,7909,4,2,343,8159,4,3,94,8689,4,1,78,8970,4,0,93,9220,4,2,78,9563,4,3,62,9891,4,1,484,10171,5,0,78,11216,5,1,78,11544,5,3,47,11918,5,2,234,12246,5,0,94,12698,5,1,219,13057,5,3,62,13588,5,2,109,14009,5,3,78,14492,5,1,78,14789,5,0,312,15054,5,1,63,15553,5,3,78,15881,5,2,62,16162,5,0,78,16458,5,1,78,16739,5,0,530,17035,4,0,187,18236,4,2,1061,18751,3,1,156,20327,3,3,219,20732,3,2,250,21169,3,0,219,21621,3,2,109,22105,3,3,842,22417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,3,20,SIMULTANEOUS,PURPLE,1,0,50013,1,1,0,0,1,0,0,4,5,1,3,2,0,4,5,1,3,2,1,0,266,3322,1,1,250,3806,1,2,141,4305,1,3,358,4680,1,2,109,5241,1,0,234,5647,1,1,94,6099,2,0,218,6786,2,1,234,7238,2,2,141,7690,2,3,219,8049,2,0,109,8673,2,1,94,8954,2,2,94,9219,2,3,78,9500,3,0,140,10202,3,1,250,10592,3,2,94,11091,3,3,343,11403,3,2,93,11965,3,3,421,12246,3,2,109,12854,3,3,187,13197,3,1,125,13634,3,0,140,14071,4,0,171,14586,4,1,203,15100,4,2,156,15506,4,3,187,15834,5,0,234,16707,5,1,250,17222,5,2,203,17690,5,3,452,18096,5,0,328,18844,5,1,390,19437,5,0,452,20467,5,2,250,21418,5,3,765,22089,5,1,749,23072,5,0,702,24180,5,2,422,25084,5,3,188,25708,5,0,437,26145,5,1,780,27003,5,0,187,27924,4,0,296,29936,4,2,203,30466,4,0,94,30903,4,2,125,31215,3,1,203,33118,3,3,312,33540,3,1,297,34101,3,3,358,34632,3,1,156,35240,3,3,671,36004,3,3,203,38048,3,1,281,38422,2,1,281,41901,2,3,281,42525,2,1,203,43165,2,3,250,43773,2,1,343,44397,2,3,375,45130,2,1,141,45723,1,0,187,47065,1,2,297,47548,1,0,172,48188,1,2,437,48718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,5,12,SIMULTANEOUS,Orange,4,1,34211,1,1,0,0,1,0,0,4,5,1,3,2,0,4,5,1,3,2,1,1,296,5476,1,3,219,5959,1,2,171,6412,1,0,343,6802,1,1,468,7410,1,1,2247,7956,0,1,219,11185,0,3,219,11575,0,2,172,11934,0,0,515,12293,0,1,4556,13369,0,0,1201,18252,0,2,1233,19687,5,1,265,23260,5,3,203,23743,5,2,202,24165,5,0,889,24586,4,0,312,27487,4,2,343,28065,4,3,125,28626,4,1,141,28938,4,2,421,29344,4,1,62,30077,4,1,2746,30264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,9,8,SIMULTANEOUS,Red,0,1,15865,1,1,0,0,1,0,0,4,5,1,3,2,0,4,5,1,3,2,0,0,94,2730,0,1,46,3183,0,3,62,3526,0,2,78,3885,1,0,78,7363,1,1,78,7753,1,3,93,8097,1,2,63,8533,1,1,78,9360,0,1,78,11388,0,0,93,12839,0,2,62,13198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,4,6,SIMULTANEOUS,Red,0,0,36051,0,0,0,1,0,1,0,4,5,1,3,2,0,4,5,1,3,2,0,0,546,4040,0,1,936,5023,0,2,452,6349,0,3,733,7082,0,2,250,8486,0,0,686,9204,0,1,1763,10186,0,0,140,12277,0,1,187,12667,0,3,3245,13213,1,0,452,20311,1,2,3104,21169,1,0,686,26130,1,2,1295,27565,0,1,1295,30638,0,3,343,32432,0,1,109,33930,0,0,125,34335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,6,34,SIMULTANEOUS,Orange,4,0,19360,0,0,0,1,0,1,0,4,5,1,3,2,0,4,5,1,3,2,4,0,156,2652,4,0,218,3089,4,1,156,3494,4,3,156,3884,4,2,234,4274,4,0,172,5413,4,1,203,5803,4,2,156,6224,4,3,202,6568,5,0,172,9781,5,1,187,10218,5,3,203,10608,5,2,218,11232,5,0,140,11669,5,1,156,12028,5,0,203,13619,5,1,140,14009,5,2,140,14368,5,3,219,14617,4,0,187,17394,4,2,171,17800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,7,23,SIMULTANEOUS,PURPLE,1,1,19094,0,0,0,1,0,1,0,4,5,1,3,2,0,4,5,1,3,2,1,0,500,7191,1,2,1294,8861,1,3,1342,10670,1,1,874,12308,1,0,327,13416,1,2,343,13915,1,1,1357,15288,1,3,109,16801,1,2,110,17206,1,0,110,17596,1,1,110,17908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,8,44,SIMULTANEOUS,MAROON,2,0,8783,0,0,0,1,0,1,0,4,5,1,3,2,0,4,5,1,3,2,2,0,93,3339,2,2,94,3697,2,1,125,4150,2,3,156,4633,2,2,124,5055,2,0,140,5445,2,1,125,5788,2,3,141,6162,2,2,172,6583,2,3,109,7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,10,20,SIMULTANEOUS,Green,3,0,20342,0,0,0,1,0,1,0,4,5,1,3,2,0,4,5,1,3,2,3,0,110,2839,3,1,110,3307,3,2,78,3729,3,3,78,4009,3,2,93,4696,3,0,93,5164,3,1,94,5460,3,2,78,5975,3,2,78,6225,3,3,93,6693,3,0,78,8455,4,0,93,13151,4,1,78,13556,4,2,78,14087,4,3,63,14414,4,2,94,15007,4,0,125,15350,4,1,109,15678,3,0,62,16630,3,1,93,16895,3,2,62,17332,3,3,78,17612,3,2,93,18689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,11,30,SIMULTANEOUS,Blue,5,1,9765,0,0,0,1,0,1,0,4,5,1,3,2,0,4,5,1,3,2,5,0,172,3931,5,1,265,4555,5,0,452,5179,5,1,125,5959,5,2,359,6458,5,3,140,7176,5,0,125,7706,5,1,156,8096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,1,28,SIMULTANEOUS,MAROON,5,0,9406,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,5,0,109,3900,5,1,125,4165,5,2,109,4477,5,3,109,4727,5,0,78,5085,5,1,93,5304,5,0,93,5616,5,1,109,5912,5,2,110,6177,5,3,125,6411,5,0,78,6755,5,1,125,6957,5,2,109,7223,5,3,94,7441,5,0,140,7644,5,1,125,7862,5,2,109,8143,5,3,93,8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,7,12,SIMULTANEOUS,PURPLE,1,1,10234,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,1,0,702,3822,1,2,265,4743,1,3,171,5211,1,1,250,5647,1,1,2621,6458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
