matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,playOrder.0,playOrder.1,playOrder.2,playOrder.3,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,view.90.playerindex,view.90.actionindex,view.90.duration,view.90.startTime,view.91.playerindex,view.91.actionindex,view.91.duration,view.91.startTime,view.92.playerindex,view.92.actionindex,view.92.duration,view.92.startTime,view.93.playerindex,view.93.actionindex,view.93.duration,view.93.startTime,view.94.playerindex,view.94.actionindex,view.94.duration,view.94.startTime,view.95.playerindex,view.95.actionindex,view.95.duration,view.95.startTime,view.96.playerindex,view.96.actionindex,view.96.duration,view.96.startTime,view.97.playerindex,view.97.actionindex,view.97.duration,view.97.startTime,view.98.playerindex,view.98.actionindex,view.98.duration,view.98.startTime,view.99.playerindex,view.99.actionindex,view.99.duration,view.99.startTime,view.100.playerindex,view.100.actionindex,view.100.duration,view.100.startTime,view.101.playerindex,view.101.actionindex,view.101.duration,view.101.startTime,view.102.playerindex,view.102.actionindex,view.102.duration,view.102.startTime,view.103.playerindex,view.103.actionindex,view.103.duration,view.103.startTime,view.104.playerindex,view.104.actionindex,view.104.duration,view.104.startTime,view.105.playerindex,view.105.actionindex,view.105.duration,view.105.startTime,view.106.playerindex,view.106.actionindex,view.106.duration,view.106.startTime,view.107.playerindex,view.107.actionindex,view.107.duration,view.107.startTime,view.108.playerindex,view.108.actionindex,view.108.duration,view.108.startTime,view.109.playerindex,view.109.actionindex,view.109.duration,view.109.startTime,view.110.playerindex,view.110.actionindex,view.110.duration,view.110.startTime,view.111.playerindex,view.111.actionindex,view.111.duration,view.111.startTime,view.112.playerindex,view.112.actionindex,view.112.duration,view.112.startTime,questionRound.0.question.3.wrongAnswer.0,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.4.wrongAnswer.2,questionRound.0.question.4.wrongAnswer.3,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.2.wrongAnswer.7,questionRound.0.question.5.wrongAnswer.0,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
14,0,2,5,30,SIMULTANEOUS,Orange,2,0,17628,1,1,0,0,1,0,3,2,3,1,0,2,0,0,93,2262,0,1,78,2527,0,2,78,2792,0,3,78,2995,0,0,78,3276,0,1,78,3510,0,2,125,3915,0,3,94,4243,0,0,62,4524,0,1,125,4820,0,2,125,5210,0,3,94,5522,0,0,78,5865,0,1,62,6084,0,2,93,6287,0,3,110,6489,3,1,31,8533,3,0,78,8845,3,1,94,9063,3,2,109,9375,3,3,93,9594,3,0,93,9859,3,1,94,10077,3,2,109,10311,3,3,93,10530,3,0,94,10748,3,1,109,10951,3,2,63,11403,3,3,78,11622,3,0,93,11856,3,1,78,12058,3,2,94,12308,3,3,78,12558,3,0,93,12792,3,1,94,13072,3,0,62,13400,3,1,78,13634,0,0,93,14430,0,1,93,15007,0,2,250,15802,0,3,109,16224,0,0,94,16598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,2,6,24,SIMULTANEOUS,Red,1,1,43149,1,1,0,0,1,0,3,2,3,1,0,2,1,0,156,8471,1,2,125,8814,1,3,110,9141,1,0,62,9563,1,1,125,9828,1,0,93,10265,1,1,94,10592,1,2,109,10920,1,3,109,11232,1,2,78,11700,1,0,78,12012,1,1,94,12308,1,0,156,12917,1,1,187,13322,1,2,125,13743,1,3,125,14133,1,0,62,14508,1,1,94,14804,1,2,1888,15241,1,2,1169,17519,1,0,78,18860,1,1,125,19156,1,2,140,19656,1,3,140,20046,1,0,94,20451,1,1,140,20748,1,2,109,21200,1,3,249,21528,1,2,468,22292,3,1,156,23540,3,3,94,23961,3,2,109,24336,3,0,62,24757,3,1,327,25303,3,2,78,25880,0,0,140,27877,0,2,156,28267,0,3,78,28641,0,1,94,28937,0,0,125,29452,0,2,234,30014,0,0,110,30731,0,2,78,31059,0,3,78,31355,0,1,203,31667,0,0,187,32104,0,2,140,32479,0,1,94,32853,0,3,94,33149,0,0,874,33586,0,2,156,34803,0,0,593,35146,2,0,266,36503,2,2,343,37143,2,3,140,37814,2,1,141,38141,2,0,187,38719,2,2,515,39311,2,0,375,40122,2,2,219,40793,2,0,94,41698,2,2,343,41963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,2,8,10,SIMULTANEOUS,Green,0,1,10202,1,1,0,0,1,0,3,2,3,1,0,2,3,0,312,5507,3,2,141,5990,3,3,124,6256,3,1,141,6505,1,0,78,7457,1,2,125,7769,1,3,125,8081,1,1,156,8330,1,3,343,8752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,2,10,18,SIMULTANEOUS,Blue,3,0,8268,1,1,0,0,1,0,3,2,3,1,0,2,3,0,265,3557,3,3,234,4134,3,2,296,4649,3,0,140,5242,3,1,125,5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,0,0,26,SIMULTANEOUS,Green,0,0,35005,1,1,0,0,1,3,2,0,1,2,0,3,0,0,156,2433,0,1,171,2870,0,3,140,3260,0,3,250,3634,0,2,187,4102,0,1,156,4633,0,0,125,5428,0,1,124,5881,3,0,187,9515,3,1,203,9999,3,2,156,10467,3,3,515,10966,3,0,608,12152,1,0,203,14819,1,1,156,15303,1,2,187,15740,1,3,608,16223,1,1,999,17268,2,0,171,18844,2,1,171,19234,2,2,140,19655,2,3,764,20092,1,1,188,23305,1,3,249,23805,1,1,1513,24335,3,0,328,27330,3,2,296,28204,3,0,2278,28843,0,0,312,32088,0,1,187,32603,0,2,609,33039,0,2,141,34178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,0,5,34,SIMULTANEOUS,Orange,1,1,35630,1,1,0,0,1,3,2,0,1,2,0,3,3,0,94,4633,3,1,78,4883,3,2,78,5179,3,3,94,5491,3,0,78,5803,3,1,94,6037,3,2,94,6365,3,3,109,6599,3,0,109,6880,3,1,109,7098,3,2,94,7332,3,3,109,7535,1,0,93,9532,1,1,140,9735,1,3,109,10062,1,2,110,10483,1,0,94,10842,1,1,94,11107,1,2,109,11435,1,3,109,11716,1,0,93,12028,1,1,93,12309,1,2,93,12621,1,3,93,12886,1,0,93,13167,1,1,124,13401,1,1,109,14040,1,2,94,14352,1,3,125,14570,2,0,78,16427,2,1,94,16692,2,2,94,17082,2,3,124,17410,2,0,93,17909,2,1,140,18268,2,2,109,18673,2,3,156,19001,2,2,109,19375,2,3,125,19718,2,0,93,20093,2,1,125,20420,2,2,93,20795,2,3,141,21356,2,2,234,22277,2,3,203,22963,2,2,63,23665,2,3,187,23946,1,1,93,25787,1,3,359,26208,1,1,156,26972,1,1,499,27581,1,1,140,28657,1,1,4088,28875,3,0,281,33789,3,2,374,34195,3,0,202,34710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,0,7,30,SIMULTANEOUS,Blue,2,0,20030,1,1,0,0,1,3,2,0,1,2,0,3,1,0,421,3603,1,2,468,4321,1,3,437,5085,1,1,452,5850,3,1,609,7815,3,3,717,8767,0,1,499,11060,0,3,639,11887,2,0,577,13899,2,2,873,14804,1,1,562,16223,1,3,640,17331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,0,8,26,SIMULTANEOUS,Red,3,1,11793,1,1,0,0,1,3,2,0,1,2,0,3,1,1,140,4883,1,3,125,5226,1,2,125,5538,1,0,203,5834,2,0,93,6365,2,2,94,6661,2,3,93,6911,2,1,94,7238,2,2,78,7909,2,0,94,8174,2,0,94,10093,2,1,109,10343,2,3,109,10577,2,2,125,10842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,1,1,26,SIMULTANEOUS,Green,0,0,41683,1,1,0,0,1,3,2,0,1,2,0,3,0,0,140,1841,0,1,125,2200,0,2,109,2574,0,3,125,2917,0,2,109,3682,0,0,110,4009,0,1,94,4399,0,0,140,5211,0,1,93,5632,0,2,125,6053,3,0,187,10437,3,1,125,10842,3,2,171,11248,3,3,218,11638,3,0,234,12527,3,3,265,13026,3,2,281,13463,3,0,172,13962,3,1,203,14258,3,3,2200,14804,1,0,156,17644,1,1,140,17956,1,2,109,18330,1,3,234,18580,2,2,109,19157,2,1,125,19547,2,0,141,19921,2,1,140,20374,2,2,109,20701,2,3,171,20920,2,2,109,21497,2,3,140,21731,2,2,312,22433,1,1,172,26504,1,3,297,27128,1,1,530,27706,1,0,187,28626,1,1,296,29047,1,1,265,29609,1,0,733,30233,1,1,1965,31278,3,0,375,34959,3,2,327,35646,3,0,1326,36457,0,0,359,38766,0,0,156,39780,0,2,281,40170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,1,3,30,SIMULTANEOUS,Blue,2,0,28735,1,1,0,0,1,3,2,0,1,2,0,3,1,0,156,3011,1,2,187,3495,1,1,125,4493,1,3,296,4930,1,1,109,5507,1,3,78,5866,1,0,93,6459,1,2,125,6802,1,1,94,7379,1,3,109,7722,1,2,1606,8097,1,0,281,9844,1,1,187,10312,1,3,281,10717,1,1,93,11248,1,3,375,11575,1,1,140,12246,1,3,156,12730,1,1,171,13198,1,2,140,14352,1,0,375,14882,1,0,499,16037,2,0,203,18720,2,1,203,19235,2,2,187,19765,2,3,234,20296,2,2,93,21107,1,1,437,21575,1,3,234,22277,1,1,109,22760,2,2,109,23228,2,3,156,23587,2,1,140,23993,2,0,125,24414,2,2,94,24788,2,3,93,25085,2,1,140,25381,2,0,125,25771,2,3,94,26239,1,1,796,27128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,1,6,34,SIMULTANEOUS,Orange,1,1,48437,1,1,0,0,1,3,2,0,1,2,0,3,1,0,203,4742,1,2,156,5179,1,3,109,5600,1,1,78,5943,1,0,249,6318,1,1,140,6786,1,2,78,7144,1,3,141,7425,1,0,93,7909,1,1,234,8205,1,2,141,8704,1,3,94,9063,0,0,78,15022,0,2,78,15334,0,3,78,15709,0,1,249,16130,0,0,156,18361,0,2,109,18735,0,3,93,19063,0,0,62,19359,0,1,172,19624,0,0,125,20061,0,1,63,20357,0,2,93,20654,0,3,187,20919,0,2,156,21325,0,0,78,21995,0,1,172,22229,0,2,94,22635,0,3,172,22931,0,0,93,23306,0,1,94,23602,2,0,93,26114,2,2,109,26441,2,0,110,26940,2,2,109,27502,2,1,78,27892,2,3,78,28173,2,2,93,28454,2,0,125,28906,2,2,94,29327,2,2,500,29826,2,2,93,30591,2,0,78,30872,2,2,109,31137,1,1,156,32697,1,3,141,33071,1,2,94,33414,1,0,110,33726,1,1,124,34070,1,3,141,34506,1,1,62,34959,1,0,94,35239,1,1,124,35661,1,0,109,36550,1,1,156,36893,1,2,93,37330,1,3,109,37642,1,0,93,38110,1,1,156,38437,1,1,530,38812,3,0,140,40497,3,2,93,40887,3,3,156,41230,3,1,187,41667,3,0,125,42275,3,2,109,42634,3,3,125,42961,3,1,125,43367,3,0,125,44272,3,2,109,44865,3,3,125,45192,3,1,94,45457,3,0,140,46206,3,2,265,46565,3,3,47,47033,3,0,328,47329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,1,9,26,SIMULTANEOUS,Red,3,1,8595,1,1,0,0,1,3,2,0,1,2,0,3,2,0,437,4134,2,1,172,4773,2,3,141,5163,2,2,390,5569,2,2,140,6287,2,3,172,6583,2,1,125,7004,2,0,202,7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,2,2,26,SIMULTANEOUS,Green,0,0,28999,1,1,0,0,1,3,2,0,1,2,0,3,0,0,328,1949,0,1,265,2371,0,2,312,2761,0,3,577,3151,0,2,124,4009,0,0,234,4289,0,1,234,4617,0,3,234,5038,0,2,531,5350,0,0,156,6848,0,1,203,7238,0,3,156,7628,0,2,125,7955,3,0,250,11122,3,1,265,11543,3,2,203,11964,3,3,1966,12292,1,1,531,15131,1,0,296,15771,1,2,188,16176,1,3,390,16488,2,0,202,17175,2,1,187,17502,2,2,234,17877,2,3,437,18220,2,2,234,18797,2,3,281,19140,2,1,219,19608,2,0,265,19905,2,2,375,20310,2,3,374,20794,2,2,281,21371,1,1,234,22931,1,3,406,23305,1,1,374,23914,3,0,203,25333,3,2,561,25708,3,0,171,26566,0,0,234,27314,0,2,437,27704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
