Session,matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,playOrder.0,playOrder.1,playOrder.2,displayOrder.0,displayOrder.1,displayOrder.2,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,questionRound.0.question.0.wrongAnswer.0,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,action-of-Subject-3,playOrder.3,displayOrder.3,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
9,7,0,2,1,26,SIMULTANEOUS,Red,3,0,7176,0,1,1,3,1,2,3,1,2,3,0,265,2793,3,0,250,3635,3,1,359,4165,3,2,297,4836,3,3,515,5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,0,2,3,20,SIMULTANEOUS,Blue,2,1,26489,0,1,1,3,1,2,3,1,2,2,3,78,3542,2,0,203,4119,2,2,202,4525,2,1,281,4930,2,1,171,6506,2,2,172,6927,2,3,202,7333,2,1,2496,7769,2,2,406,10577,3,0,171,12481,3,2,188,12917,3,0,171,13339,3,1,203,13744,3,3,390,14212,3,1,156,14836,3,0,109,15242,3,2,125,15569,3,3,219,15881,2,0,249,16724,2,1,280,17161,2,2,281,17800,2,1,499,18315,2,2,968,19157,3,0,47,20499,,3,1,78,20717,3,3,78,20983,3,2,156,21232,3,1,375,21731,3,2,93,22309,3,3,125,22527,3,1,78,22870,3,0,110,23135,2,0,156,23853,2,2,390,24212,2,2,125,24742,2,3,63,25132,2,2,405,25429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,0,2,4,10,SIMULTANEOUS,Orange,0,0,14649,0,1,1,3,1,2,3,1,2,3,0,93,2481,3,1,109,2855,3,2,124,3339,3,3,94,3822,3,0,125,4384,3,1,109,4743,3,0,93,5242,2,0,47,6240,2,1,78,6583,2,3,63,6895,2,0,63,7332,2,2,125,7582,2,2,94,8065,1,1,78,8908,1,3,94,9251,1,1,94,9719,1,3,94,10109,1,1,78,10561,1,0,78,10951,1,2,63,11419,0,2,93,12309,0,0,78,12699,0,1,78,12995,0,3,78,13307,,0,0,78,13978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,0,2,8,4,SIMULTANEOUS,Green,1,1,35334,0,1,1,3,1,2,3,1,2,1,0,406,2496,1,1,281,3073,1,3,234,3557,1,2,359,3978,1,2,390,4711,0,1,312,5382,0,0,671,5850,0,2,483,6646,0,3,125,7238,2,2,718,8190,2,3,1232,9095,1,3,453,16614,1,1,406,17207,1,0,312,17831,1,2,296,18393,2,0,390,19032,2,1,266,19609,2,3,202,20031,2,2,375,20389,3,2,374,21341,3,3,375,21793,3,1,281,22261,3,0,374,22667,0,1,406,23634,,0,0,343,24180,0,2,390,24679,0,3,4992,25210,1,3,312,31060,1,2,358,31497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,0,0,18,SIMULTANEOUS,Blue,1,0,16006,0,0,1,0,2,1,0,2,1,1,1,390,1872,1,3,171,2465,1,2,296,2746,1,0,156,3151,1,1,125,3494,1,3,312,3775,1,1,156,4228,1,2,344,4586,1,1,312,5132,1,2,936,5678,2,0,203,8237,2,0,93,9532,2,1,109,9844,2,3,94,10140,2,2,172,10436,2,0,2730,10904,1,0,125,13931,1,2,312,14243,1,0,109,14820,1,2,327,15070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,0,1,22,SIMULTANEOUS,Red,0,0,18455,0,0,1,0,2,1,0,2,1,0,0,249,2231,0,1,249,2777,0,2,281,3354,0,3,890,4040,0,0,156,5507,0,1,219,5959,0,2,312,6474,1,0,1498,10015,1,1,218,11794,1,2,452,12340,1,3,624,13088,1,2,453,14336,0,1,203,16271,0,3,374,16708,0,1,281,17347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,0,4,18,SIMULTANEOUS,Green,2,1,6271,0,0,1,0,2,1,0,2,1,2,0,109,2246,2,1,78,2574,2,2,93,2917,2,3,93,3432,2,0,78,3931,2,1,62,4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,1,2,14,SIMULTANEOUS,Green,2,1,26146,1,0,1,0,2,1,0,2,1,0,0,203,8580,0,2,125,9064,0,1,125,9563,0,3,343,9984,0,2,4961,10686,1,0,296,16443,1,1,281,16973,1,2,141,17784,1,3,359,18299,1,2,515,18923,0,1,1654,20046,2,0,281,23416,2,2,406,23993,2,0,328,24726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,1,9,18,SIMULTANEOUS,Blue,1,0,14851,1,0,1,0,2,1,0,2,1,1,0,234,1903,1,2,140,2434,1,1,156,2995,1,3,1108,3463,2,0,203,5366,2,2,171,5866,2,1,203,6458,2,3,499,7036,2,0,141,8486,2,2,93,8861,2,1,124,9298,2,3,140,9672,1,0,124,11794,1,2,172,12230,1,2,405,13307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,1,10,10,SIMULTANEOUS,Red,0,1,11591,1,0,1,0,2,1,0,2,1,0,0,156,2184,0,1,140,2496,0,2,156,2823,0,3,156,3120,0,0,109,3510,0,1,93,3744,0,2,125,3978,0,3,187,4212,1,0,125,5912,1,1,125,6240,1,2,140,6583,1,3,172,6879,1,0,124,7301,1,1,140,7566,1,2,124,7847,1,3,109,8081,0,0,94,8533,0,1,141,8751,0,2,110,8985,0,3,140,9313,0,2,125,9687,0,3,281,10046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,2,5,18,SIMULTANEOUS,Green,2,1,6272,0,0,1,0,2,1,0,2,1,2,0,577,2387,2,1,858,3011,2,2,202,4166,2,3,421,4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,2,7,22,SIMULTANEOUS,Red,0,0,15865,0,0,1,0,2,1,0,2,1,0,0,93,2808,0,1,78,3245,0,3,94,3697,0,2,110,4071,1,0,94,5397,1,1,78,5819,1,3,109,6162,1,2,109,6536,1,0,125,7098,1,1,110,7425,1,3,94,7784,1,2,109,8143,2,0,78,8783,2,1,110,9141,2,3,94,9531,2,2,406,9890,1,0,109,11684,1,2,93,12137,0,1,78,13603,0,3,265,14711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,2,11,18,SIMULTANEOUS,Blue,1,0,14181,0,0,1,0,2,1,0,2,1,1,0,156,1685,1,2,328,2683,1,0,125,3307,1,1,156,3588,1,3,202,3885,1,3,203,4321,1,2,405,4665,1,0,156,5226,1,1,218,5585,1,1,312,6537,1,0,109,6927,1,2,687,7410,1,0,202,8331,1,1,359,9173,1,0,421,9735,1,1,218,10281,1,2,562,10639,1,1,172,11341,1,0,281,11669,1,2,109,13120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,3,3,18,SIMULTANEOUS,Blue,1,0,21871,1,0,1,0,2,1,0,2,1,1,0,344,3697,1,1,265,4181,1,3,250,4711,1,2,670,5211,1,3,171,6225,1,2,218,6677,1,1,281,7145,1,2,2012,7785,1,3,156,10873,1,1,156,11154,1,2,109,11544,1,1,125,11856,2,0,328,14040,2,2,328,14695,2,1,249,15273,2,3,375,15756,2,1,140,16396,2,0,156,16786,1,0,218,17753,1,2,218,18315,1,1,234,18814,1,3,359,19282,1,2,265,19875,1,1,187,20358,,1,2,202,20733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,3,6,14,SIMULTANEOUS,Green,2,1,18486,1,0,1,0,2,1,0,2,1,0,0,124,5991,0,1,141,6318,0,2,93,6693,0,3,920,6958,1,0,140,8908,1,1,156,9313,1,2,124,9735,1,3,561,10047,2,0,187,12012,2,1,234,12449,2,2,156,13104,2,3,421,13463,2,0,156,14181,2,1,1139,14664,2,2,156,16271,2,3,343,16630,2,0,109,17254,2,1,156,17581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0,3,8,10,SIMULTANEOUS,Red,0,1,39171,1,0,1,0,2,1,0,2,1,0,0,1310,4103,0,1,624,5663,0,2,374,7441,0,3,328,8049,0,2,1388,8611,1,0,328,11637,1,1,655,12137,0,2,2730,13712,1,1,1841,17409,1,3,234,19578,2,2,156,20217,2,3,296,20670,2,2,250,21699,2,3,109,22261,0,0,343,24554,0,2,141,25256,0,1,359,25615,0,0,203,26192,0,2,312,26660,0,0,218,27191,0,3,250,28189,0,2,1825,28657,0,3,359,30638,0,0,266,31215,,0,2,1498,31699,0,3,249,33462,0,1,125,33914,0,0,312,34242,0,2,2418,35693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0,0,3,25,SIMULTANEOUS,Blue,0,0,7831,0,0,0,2,1,0,2,1,0,0,0,312,2091,0,1,328,2621,0,3,265,3183,0,2,546,3760,0,3,203,5008,0,2,125,5460,0,0,296,5819,0,1,328,6365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0,0,5,10,SIMULTANEOUS,Green,1,0,12043,0,0,0,2,1,0,2,1,0,1,0,265,2574,1,1,1825,2949,1,3,203,5195,1,2,171,6303,1,0,437,6630,1,1,1107,7192,1,2,359,8767,1,3,437,9282,1,0,281,10421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0,0,7,30,SIMULTANEOUS,Red,2,0,5787,0,0,0,2,1,0,2,1,0,2,0,125,2589,2,1,109,3042,2,3,94,3494,2,2,343,3853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0,1,4,20,SIMULTANEOUS,Green,1,1,10545,0,1,0,2,1,0,2,1,0,2,0,125,2121,2,1,110,2589,2,2,93,2964,2,3,109,3323,2,0,94,3775,2,1,93,4056,2,2,93,4446,2,3,93,4805,2,0,124,5273,2,1,94,5647,1,0,78,6396,1,1,93,6677,1,3,78,7004,1,2,94,7285,1,0,93,7691,1,2,109,8018,1,3,78,8283,1,1,78,8502,1,0,94,8829,1,2,78,9126,1,2,140,9641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
